Classifier,Noise Level,Seed,Metric,Value
Bagging,0.15,63,precision_score,0.675
Bagging,0.15,63,recall_score,0.6923076923076923
Bagging,0.15,63,f1_score,0.6835443037974683
Bagging,0.2,63,accuracy_score,0.7125
Bagging,0.2,63,precision_score,0.75
Bagging,0.2,63,recall_score,0.6153846153846154
Bagging,0.2,63,f1_score,0.676056338028169
MLP Classifier,0.0,63,accuracy_score,0.975
MLP Classifier,0.0,63,precision_score,0.9743589743589743
MLP Classifier,0.0,63,recall_score,0.9743589743589743
MLP Classifier,0.0,63,f1_score,0.9743589743589743
MLP Classifier,0.05,63,accuracy_score,0.95
MLP Classifier,0.05,63,precision_score,0.926829268292683
MLP Classifier,0.05,63,recall_score,0.9743589743589743
MLP Classifier,0.05,63,f1_score,0.95
MLP Classifier,0.1,63,accuracy_score,0.9375
MLP Classifier,0.1,63,precision_score,0.925
MLP Classifier,0.1,63,recall_score,0.9487179487179487
MLP Classifier,0.1,63,f1_score,0.9367088607594937
MLP Classifier,0.15,63,accuracy_score,0.9375
MLP Classifier,0.15,63,precision_score,0.925
MLP Classifier,0.15,63,recall_score,0.9487179487179487
MLP Classifier,0.15,63,f1_score,0.9367088607594937
MLP Classifier,0.2,63,accuracy_score,0.9375
MLP Classifier,0.2,63,precision_score,0.9722222222222222
MLP Classifier,0.2,63,recall_score,0.8974358974358975
MLP Classifier,0.2,63,f1_score,0.9333333333333333
CatBoost,0.0,63,accuracy_score,0.7625
CatBoost,0.0,63,precision_score,0.7941176470588235
CatBoost,0.0,63,recall_score,0.6923076923076923
CatBoost,0.0,63,f1_score,0.7397260273972602
CatBoost,0.05,63,accuracy_score,0.75
CatBoost,0.05,63,precision_score,0.7714285714285715
CatBoost,0.05,63,recall_score,0.6923076923076923
CatBoost,0.05,63,f1_score,0.7297297297297297
CatBoost,0.1,63,accuracy_score,0.7375
CatBoost,0.1,63,precision_score,0.75
CatBoost,0.1,63,recall_score,0.6923076923076923
CatBoost,0.1,63,f1_score,0.72
CatBoost,0.15,63,accuracy_score,0.775
CatBoost,0.15,63,precision_score,0.8
CatBoost,0.15,63,recall_score,0.717948717948718
CatBoost,0.15,63,f1_score,0.7567567567567568
CatBoost,0.2,63,accuracy_score,0.7375
CatBoost,0.2,63,precision_score,0.7368421052631579
CatBoost,0.2,63,recall_score,0.717948717948718
CatBoost,0.2,63,f1_score,0.7272727272727273
Bagging,0.0,64,accuracy_score,0.775
Bagging,0.0,64,precision_score,0.8055555555555556
Bagging,0.0,64,recall_score,0.725
Bagging,0.0,64,f1_score,0.7631578947368421
Bagging,0.05,64,accuracy_score,0.675
Bagging,0.05,64,precision_score,0.675
Bagging,0.05,64,recall_score,0.675
Bagging,0.05,64,f1_score,0.675
Bagging,0.1,64,accuracy_score,0.6875
Bagging,0.1,64,precision_score,0.6923076923076923
Bagging,0.1,64,recall_score,0.675
Bagging,0.1,64,f1_score,0.6835443037974683
Bagging,0.15,64,accuracy_score,0.5875
Bagging,0.15,64,precision_score,0.574468085106383
Bagging,0.15,64,recall_score,0.675
Bagging,0.15,64,f1_score,0.6206896551724138
Bagging,0.2,64,accuracy_score,0.6625
Bagging,0.2,64,precision_score,0.6382978723404256
Bagging,0.2,64,recall_score,0.75
Bagging,0.2,64,f1_score,0.6896551724137931
MLP Classifier,0.0,64,accuracy_score,0.975
MLP Classifier,0.0,64,precision_score,1.0
MLP Classifier,0.0,64,recall_score,0.95
MLP Classifier,0.0,64,f1_score,0.9743589743589743
MLP Classifier,0.05,64,accuracy_score,0.975
MLP Classifier,0.05,64,precision_score,1.0
MLP Classifier,0.05,64,recall_score,0.95
MLP Classifier,0.05,64,f1_score,0.9743589743589743
MLP Classifier,0.1,64,accuracy_score,0.975
MLP Classifier,0.1,64,precision_score,1.0
MLP Classifier,0.1,64,recall_score,0.95
MLP Classifier,0.1,64,f1_score,0.9743589743589743
MLP Classifier,0.15,64,accuracy_score,0.9625
MLP Classifier,0.15,64,precision_score,1.0
MLP Classifier,0.15,64,recall_score,0.925
MLP Classifier,0.15,64,f1_score,0.961038961038961
MLP Classifier,0.2,64,accuracy_score,0.9375
MLP Classifier,0.2,64,precision_score,0.9487179487179487
MLP Classifier,0.2,64,recall_score,0.925
MLP Classifier,0.2,64,f1_score,0.9367088607594937
CatBoost,0.0,64,accuracy_score,0.675
CatBoost,0.0,64,precision_score,0.6521739130434783
CatBoost,0.0,64,recall_score,0.75
CatBoost,0.0,64,f1_score,0.6976744186046512
CatBoost,0.05,64,accuracy_score,0.65
CatBoost,0.05,64,precision_score,0.6363636363636364
CatBoost,0.05,64,recall_score,0.7
CatBoost,0.05,64,f1_score,0.6666666666666666
CatBoost,0.1,64,accuracy_score,0.7125
CatBoost,0.1,64,precision_score,0.6808510638297872
CatBoost,0.1,64,recall_score,0.8
CatBoost,0.1,64,f1_score,0.735632183908046
CatBoost,0.15,64,accuracy_score,0.7
CatBoost,0.15,64,precision_score,0.6666666666666666
CatBoost,0.15,64,recall_score,0.8
CatBoost,0.15,64,f1_score,0.7272727272727273
CatBoost,0.2,64,accuracy_score,0.675
CatBoost,0.2,64,precision_score,0.64
CatBoost,0.2,64,recall_score,0.8
CatBoost,0.2,64,f1_score,0.7111111111111111
Bagging,0.0,65,accuracy_score,0.75
Bagging,0.0,65,precision_score,0.7380952380952381
Bagging,0.0,65,recall_score,0.775
Bagging,0.0,65,f1_score,0.7560975609756098
Bagging,0.05,65,accuracy_score,0.725
Bagging,0.05,65,precision_score,0.7368421052631579
Bagging,0.05,65,recall_score,0.7
Bagging,0.05,65,f1_score,0.717948717948718
Bagging,0.1,65,accuracy_score,0.7375
Bagging,0.1,65,precision_score,0.7317073170731707
Bagging,0.1,65,recall_score,0.75
Bagging,0.1,65,f1_score,0.7407407407407407
Bagging,0.15,65,accuracy_score,0.6625
Bagging,0.15,65,precision_score,0.6585365853658537
Bagging,0.15,65,recall_score,0.675
Bagging,0.15,65,f1_score,0.6666666666666666
Bagging,0.2,65,accuracy_score,0.6875
Bagging,0.2,65,precision_score,0.7027027027027027
Bagging,0.2,65,recall_score,0.65
Bagging,0.2,65,f1_score,0.6753246753246753
MLP Classifier,0.0,65,accuracy_score,0.9375
MLP Classifier,0.0,65,precision_score,0.972972972972973
MLP Classifier,0.0,65,recall_score,0.9
MLP Classifier,0.0,65,f1_score,0.935064935064935
MLP Classifier,0.05,65,accuracy_score,0.95
MLP Classifier,0.05,65,precision_score,0.95
MLP Classifier,0.05,65,recall_score,0.95
MLP Classifier,0.05,65,f1_score,0.95
MLP Classifier,0.1,65,accuracy_score,0.9375
MLP Classifier,0.1,65,precision_score,0.9487179487179487
MLP Classifier,0.1,65,recall_score,0.925
MLP Classifier,0.1,65,f1_score,0.9367088607594937
MLP Classifier,0.15,65,accuracy_score,0.9375
MLP Classifier,0.15,65,precision_score,0.9487179487179487
MLP Classifier,0.15,65,recall_score,0.925
MLP Classifier,0.15,65,f1_score,0.9367088607594937
MLP Classifier,0.2,65,accuracy_score,0.9125
MLP Classifier,0.2,65,precision_score,0.9230769230769231
MLP Classifier,0.2,65,recall_score,0.9
MLP Classifier,0.2,65,f1_score,0.9113924050632911
CatBoost,0.0,65,accuracy_score,0.75
CatBoost,0.0,65,precision_score,0.717391304347826
CatBoost,0.0,65,recall_score,0.825
CatBoost,0.0,65,f1_score,0.7674418604651163
CatBoost,0.05,65,accuracy_score,0.7375
CatBoost,0.05,65,precision_score,0.7209302325581395
CatBoost,0.05,65,recall_score,0.775
CatBoost,0.05,65,f1_score,0.7469879518072289
CatBoost,0.1,65,accuracy_score,0.775
CatBoost,0.1,65,precision_score,0.7391304347826086
CatBoost,0.1,65,recall_score,0.85
CatBoost,0.1,65,f1_score,0.7906976744186046
CatBoost,0.15,65,accuracy_score,0.75
CatBoost,0.15,65,precision_score,0.717391304347826
CatBoost,0.15,65,recall_score,0.825
CatBoost,0.15,65,f1_score,0.7674418604651163
CatBoost,0.2,65,accuracy_score,0.6625
CatBoost,0.2,65,precision_score,0.6382978723404256
CatBoost,0.2,65,recall_score,0.75
CatBoost,0.2,65,f1_score,0.6896551724137931
Bagging,0.0,66,accuracy_score,0.7875
Bagging,0.0,66,precision_score,0.8095238095238095
Bagging,0.0,66,recall_score,0.7906976744186046
Bagging,0.0,66,f1_score,0.8
Bagging,0.05,66,accuracy_score,0.775
Bagging,0.05,66,precision_score,0.8048780487804879
Bagging,0.05,66,recall_score,0.7674418604651163
Bagging,0.05,66,f1_score,0.7857142857142857
Bagging,0.1,66,accuracy_score,0.7375
Bagging,0.1,66,precision_score,0.8235294117647058
Bagging,0.1,66,recall_score,0.6511627906976745
Bagging,0.1,66,f1_score,0.7272727272727273
Bagging,0.15,66,accuracy_score,0.75
Bagging,0.15,66,precision_score,0.8108108108108109
Bagging,0.15,66,recall_score,0.6976744186046512
Bagging,0.15,66,f1_score,0.75
Bagging,0.2,66,accuracy_score,0.75
Bagging,0.2,66,precision_score,0.8108108108108109
Bagging,0.2,66,recall_score,0.6976744186046512
Bagging,0.2,66,f1_score,0.75
MLP Classifier,0.0,66,accuracy_score,0.9875
MLP Classifier,0.0,66,precision_score,1.0
MLP Classifier,0.0,66,recall_score,0.9767441860465116
MLP Classifier,0.0,66,f1_score,0.9882352941176471
MLP Classifier,0.05,66,accuracy_score,0.9875
MLP Classifier,0.05,66,precision_score,1.0
MLP Classifier,0.05,66,recall_score,0.9767441860465116
MLP Classifier,0.05,66,f1_score,0.9882352941176471
MLP Classifier,0.1,66,accuracy_score,0.9875
MLP Classifier,0.1,66,precision_score,1.0
MLP Classifier,0.1,66,recall_score,0.9767441860465116
MLP Classifier,0.1,66,f1_score,0.9882352941176471
MLP Classifier,0.15,66,accuracy_score,0.9875
MLP Classifier,0.15,66,precision_score,1.0
MLP Classifier,0.15,66,recall_score,0.9767441860465116
MLP Classifier,0.15,66,f1_score,0.9882352941176471
MLP Classifier,0.2,66,accuracy_score,0.975
MLP Classifier,0.2,66,precision_score,0.9767441860465116
MLP Classifier,0.2,66,recall_score,0.9767441860465116
MLP Classifier,0.2,66,f1_score,0.9767441860465116
CatBoost,0.0,66,accuracy_score,0.875
CatBoost,0.0,66,precision_score,0.8837209302325582
CatBoost,0.0,66,recall_score,0.8837209302325582
CatBoost,0.0,66,f1_score,0.8837209302325582
CatBoost,0.05,66,accuracy_score,0.8125
CatBoost,0.05,66,precision_score,0.8333333333333334
CatBoost,0.05,66,recall_score,0.813953488372093
CatBoost,0.05,66,f1_score,0.8235294117647058
CatBoost,0.1,66,accuracy_score,0.825
CatBoost,0.1,66,precision_score,0.8222222222222222
CatBoost,0.1,66,recall_score,0.8604651162790697
CatBoost,0.1,66,f1_score,0.8409090909090909
CatBoost,0.15,66,accuracy_score,0.8
CatBoost,0.15,66,precision_score,0.813953488372093
CatBoost,0.15,66,recall_score,0.813953488372093
CatBoost,0.15,66,f1_score,0.813953488372093
CatBoost,0.2,66,accuracy_score,0.725
CatBoost,0.2,66,precision_score,0.7560975609756098
CatBoost,0.2,66,recall_score,0.7209302325581395
CatBoost,0.2,66,f1_score,0.7380952380952381
Bagging,0.0,67,accuracy_score,0.7
Bagging,0.0,67,precision_score,0.8157894736842105
Bagging,0.0,67,recall_score,0.6458333333333334
Bagging,0.0,67,f1_score,0.7209302325581395
Bagging,0.05,67,accuracy_score,0.6625
Bagging,0.05,67,precision_score,0.7441860465116279
Bagging,0.05,67,recall_score,0.6666666666666666
Bagging,0.05,67,f1_score,0.7032967032967034
Bagging,0.1,67,accuracy_score,0.7625
Bagging,0.1,67,precision_score,0.8222222222222222
Bagging,0.1,67,recall_score,0.7708333333333334
Bagging,0.1,67,f1_score,0.7956989247311828
Bagging,0.15,67,accuracy_score,0.7125
Bagging,0.15,67,precision_score,0.8787878787878788
Bagging,0.15,67,recall_score,0.6041666666666666
Bagging,0.15,67,f1_score,0.7160493827160493
Bagging,0.2,67,accuracy_score,0.65
Bagging,0.2,67,precision_score,0.7777777777777778
Bagging,0.2,67,recall_score,0.5833333333333334
Bagging,0.2,67,f1_score,0.6666666666666666
MLP Classifier,0.0,67,accuracy_score,0.9875
MLP Classifier,0.0,67,precision_score,1.0
MLP Classifier,0.0,67,recall_score,0.9791666666666666
MLP Classifier,0.0,67,f1_score,0.9894736842105263
MLP Classifier,0.05,67,accuracy_score,1.0
MLP Classifier,0.05,67,precision_score,1.0
MLP Classifier,0.05,67,recall_score,1.0
MLP Classifier,0.05,67,f1_score,1.0
MLP Classifier,0.1,67,accuracy_score,0.9875
MLP Classifier,0.1,67,precision_score,1.0
MLP Classifier,0.1,67,recall_score,0.9791666666666666
MLP Classifier,0.1,67,f1_score,0.9894736842105263
MLP Classifier,0.15,67,accuracy_score,0.9875
MLP Classifier,0.15,67,precision_score,1.0
MLP Classifier,0.15,67,recall_score,0.9791666666666666
MLP Classifier,0.15,67,f1_score,0.9894736842105263
MLP Classifier,0.2,67,accuracy_score,0.9625
MLP Classifier,0.2,67,precision_score,0.9787234042553191
MLP Classifier,0.2,67,recall_score,0.9583333333333334
MLP Classifier,0.2,67,f1_score,0.968421052631579
CatBoost,0.0,67,accuracy_score,0.8125
CatBoost,0.0,67,precision_score,0.9230769230769231
CatBoost,0.0,67,recall_score,0.75
CatBoost,0.0,67,f1_score,0.8275862068965517
CatBoost,0.05,67,accuracy_score,0.775
CatBoost,0.05,67,precision_score,0.8571428571428571
CatBoost,0.05,67,recall_score,0.75
CatBoost,0.05,67,f1_score,0.8
CatBoost,0.1,67,accuracy_score,0.775
CatBoost,0.1,67,precision_score,0.8409090909090909
CatBoost,0.1,67,recall_score,0.7708333333333334
CatBoost,0.1,67,f1_score,0.8043478260869565
CatBoost,0.15,67,accuracy_score,0.7125
CatBoost,0.15,67,precision_score,0.7906976744186046
CatBoost,0.15,67,recall_score,0.7083333333333334
CatBoost,0.15,67,f1_score,0.7472527472527473
CatBoost,0.2,67,accuracy_score,0.7375
CatBoost,0.2,67,precision_score,0.813953488372093
CatBoost,0.2,67,recall_score,0.7291666666666666
CatBoost,0.2,67,f1_score,0.7692307692307693
Bagging,0.0,68,accuracy_score,0.7875
Bagging,0.0,68,precision_score,0.8536585365853658
Bagging,0.0,68,recall_score,0.7608695652173914
Bagging,0.0,68,f1_score,0.8045977011494253
Bagging,0.05,68,accuracy_score,0.775
Bagging,0.05,68,precision_score,0.8043478260869565
Bagging,0.05,68,recall_score,0.8043478260869565
Bagging,0.05,68,f1_score,0.8043478260869565
Bagging,0.1,68,accuracy_score,0.7625
Bagging,0.1,68,precision_score,0.813953488372093
Bagging,0.1,68,recall_score,0.7608695652173914
Bagging,0.1,68,f1_score,0.7865168539325843
Bagging,0.15,68,accuracy_score,0.7375
Bagging,0.15,68,precision_score,0.8048780487804879
Bagging,0.15,68,recall_score,0.717391304347826
Bagging,0.15,68,f1_score,0.7586206896551724
Bagging,0.2,68,accuracy_score,0.75
Bagging,0.2,68,precision_score,0.782608695652174
Bagging,0.2,68,recall_score,0.782608695652174
Bagging,0.2,68,f1_score,0.782608695652174
MLP Classifier,0.0,68,accuracy_score,0.975
MLP Classifier,0.0,68,precision_score,1.0
MLP Classifier,0.0,68,recall_score,0.9565217391304348
MLP Classifier,0.0,68,f1_score,0.9777777777777777
MLP Classifier,0.05,68,accuracy_score,0.975
MLP Classifier,0.05,68,precision_score,1.0
MLP Classifier,0.05,68,recall_score,0.9565217391304348
MLP Classifier,0.05,68,f1_score,0.9777777777777777
MLP Classifier,0.1,68,accuracy_score,0.975
MLP Classifier,0.1,68,precision_score,1.0
MLP Classifier,0.1,68,recall_score,0.9565217391304348
MLP Classifier,0.1,68,f1_score,0.9777777777777777
MLP Classifier,0.15,68,accuracy_score,0.975
MLP Classifier,0.15,68,precision_score,1.0
MLP Classifier,0.15,68,recall_score,0.9565217391304348
MLP Classifier,0.15,68,f1_score,0.9777777777777777
MLP Classifier,0.2,68,accuracy_score,0.9625
MLP Classifier,0.2,68,precision_score,0.9777777777777777
MLP Classifier,0.2,68,recall_score,0.9565217391304348
MLP Classifier,0.2,68,f1_score,0.967032967032967
CatBoost,0.0,68,accuracy_score,0.75
CatBoost,0.0,68,precision_score,0.782608695652174
CatBoost,0.0,68,recall_score,0.782608695652174
CatBoost,0.0,68,f1_score,0.782608695652174
CatBoost,0.05,68,accuracy_score,0.7875
CatBoost,0.05,68,precision_score,0.8222222222222222
CatBoost,0.05,68,recall_score,0.8043478260869565
CatBoost,0.05,68,f1_score,0.8131868131868132
CatBoost,0.1,68,accuracy_score,0.8125
CatBoost,0.1,68,precision_score,0.8444444444444444
CatBoost,0.1,68,recall_score,0.8260869565217391
CatBoost,0.1,68,f1_score,0.8351648351648352
CatBoost,0.15,68,accuracy_score,0.7625
CatBoost,0.15,68,precision_score,0.813953488372093
CatBoost,0.15,68,recall_score,0.7608695652173914
CatBoost,0.15,68,f1_score,0.7865168539325843
CatBoost,0.2,68,accuracy_score,0.7875
CatBoost,0.2,68,precision_score,0.8085106382978723
CatBoost,0.2,68,recall_score,0.8260869565217391
CatBoost,0.2,68,f1_score,0.8172043010752689
Bagging,0.0,69,accuracy_score,0.7375
Bagging,0.0,69,precision_score,0.8064516129032258
Bagging,0.0,69,recall_score,0.625
Bagging,0.0,69,f1_score,0.704225352112676
Bagging,0.05,69,accuracy_score,0.7125
Bagging,0.05,69,precision_score,0.7428571428571429
Bagging,0.05,69,recall_score,0.65
Bagging,0.05,69,f1_score,0.6933333333333334
Bagging,0.1,69,accuracy_score,0.7875
Bagging,0.1,69,precision_score,0.8285714285714286
Bagging,0.1,69,recall_score,0.725
Bagging,0.1,69,f1_score,0.7733333333333333
Bagging,0.15,69,accuracy_score,0.775
Bagging,0.15,69,precision_score,0.7894736842105263
Bagging,0.15,69,recall_score,0.75
Bagging,0.15,69,f1_score,0.7692307692307693
Bagging,0.2,69,accuracy_score,0.6875
Bagging,0.2,69,precision_score,0.6923076923076923
Bagging,0.2,69,recall_score,0.675
Bagging,0.2,69,f1_score,0.6835443037974683
MLP Classifier,0.0,69,accuracy_score,0.975
MLP Classifier,0.0,69,precision_score,1.0
MLP Classifier,0.0,69,recall_score,0.95
MLP Classifier,0.0,69,f1_score,0.9743589743589743
MLP Classifier,0.05,69,accuracy_score,0.975
MLP Classifier,0.05,69,precision_score,1.0
MLP Classifier,0.05,69,recall_score,0.95
MLP Classifier,0.05,69,f1_score,0.9743589743589743
MLP Classifier,0.1,69,accuracy_score,0.9625
MLP Classifier,0.1,69,precision_score,1.0
MLP Classifier,0.1,69,recall_score,0.925
MLP Classifier,0.1,69,f1_score,0.961038961038961
MLP Classifier,0.15,69,accuracy_score,0.95
MLP Classifier,0.15,69,precision_score,1.0
MLP Classifier,0.15,69,recall_score,0.9
MLP Classifier,0.15,69,f1_score,0.9473684210526315
MLP Classifier,0.2,69,accuracy_score,0.95
MLP Classifier,0.2,69,precision_score,1.0
MLP Classifier,0.2,69,recall_score,0.9
MLP Classifier,0.2,69,f1_score,0.9473684210526315
CatBoost,0.0,69,accuracy_score,0.75
CatBoost,0.0,69,precision_score,0.7777777777777778
CatBoost,0.0,69,recall_score,0.7
CatBoost,0.0,69,f1_score,0.7368421052631579
CatBoost,0.05,69,accuracy_score,0.7375
CatBoost,0.05,69,precision_score,0.7567567567567568
CatBoost,0.05,69,recall_score,0.7
CatBoost,0.05,69,f1_score,0.7272727272727273
CatBoost,0.1,69,accuracy_score,0.7875
CatBoost,0.1,69,precision_score,0.7948717948717948
CatBoost,0.1,69,recall_score,0.775
CatBoost,0.1,69,f1_score,0.7848101265822784
CatBoost,0.15,69,accuracy_score,0.775
CatBoost,0.15,69,precision_score,0.8055555555555556
CatBoost,0.15,69,recall_score,0.725
CatBoost,0.15,69,f1_score,0.7631578947368421
CatBoost,0.2,69,accuracy_score,0.725
CatBoost,0.2,69,precision_score,0.725
CatBoost,0.2,69,recall_score,0.725
CatBoost,0.2,69,f1_score,0.725
Bagging,0.0,70,accuracy_score,0.8
Bagging,0.0,70,precision_score,0.8787878787878788
Bagging,0.0,70,recall_score,0.7073170731707317
Bagging,0.0,70,f1_score,0.7837837837837838
Bagging,0.05,70,accuracy_score,0.775
Bagging,0.05,70,precision_score,0.8285714285714286
Bagging,0.05,70,recall_score,0.7073170731707317
Bagging,0.05,70,f1_score,0.7631578947368421
Bagging,0.1,70,accuracy_score,0.7125
Bagging,0.1,70,precision_score,0.75
Bagging,0.1,70,recall_score,0.6585365853658537
Bagging,0.1,70,f1_score,0.7012987012987013
Bagging,0.15,70,accuracy_score,0.7375
Bagging,0.15,70,precision_score,0.8125
Bagging,0.15,70,recall_score,0.6341463414634146
Bagging,0.15,70,f1_score,0.7123287671232876
Bagging,0.2,70,accuracy_score,0.6
Bagging,0.2,70,precision_score,0.6216216216216216
Bagging,0.2,70,recall_score,0.5609756097560976
Bagging,0.2,70,f1_score,0.5897435897435898
MLP Classifier,0.0,70,accuracy_score,0.9625
MLP Classifier,0.0,70,precision_score,0.975
MLP Classifier,0.0,70,recall_score,0.9512195121951219
MLP Classifier,0.0,70,f1_score,0.9629629629629629
MLP Classifier,0.05,70,accuracy_score,0.9625
MLP Classifier,0.05,70,precision_score,0.975
MLP Classifier,0.05,70,recall_score,0.9512195121951219
MLP Classifier,0.05,70,f1_score,0.9629629629629629
MLP Classifier,0.1,70,accuracy_score,0.975
MLP Classifier,0.1,70,precision_score,0.975609756097561
MLP Classifier,0.1,70,recall_score,0.975609756097561
MLP Classifier,0.1,70,f1_score,0.975609756097561
MLP Classifier,0.15,70,accuracy_score,0.9625
MLP Classifier,0.15,70,precision_score,0.975
MLP Classifier,0.15,70,recall_score,0.9512195121951219
MLP Classifier,0.15,70,f1_score,0.9629629629629629
MLP Classifier,0.2,70,accuracy_score,0.95
MLP Classifier,0.2,70,precision_score,0.9743589743589743
MLP Classifier,0.2,70,recall_score,0.926829268292683
MLP Classifier,0.2,70,f1_score,0.95
CatBoost,0.0,70,accuracy_score,0.8125
CatBoost,0.0,70,precision_score,0.8611111111111112
CatBoost,0.0,70,recall_score,0.7560975609756098
CatBoost,0.0,70,f1_score,0.8051948051948052
CatBoost,0.05,70,accuracy_score,0.7625
CatBoost,0.05,70,precision_score,0.8235294117647058
